time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
77	2280	0.10286	0.09876	0.09952	0.1011	0.09934	0.09968	0.09998	0.10052	0.10028	0.09866	0.10026	0.10024	0.0988	1.28712	1.3483	1.00186	1.10358	1.3948	1.39674	1.45846	1.14348	1.4331	0.09592	0.09774	0.10192	1.22998	1.39924	1.17932	1.20652	1.42036	1.41108	1.45614	1.17158	1.42544	0.0958	0.0977	0.09796	1.372	1.37884	1.093	1.15724	1.40104	1.42124	1.46552	1.21188	1.47602	0.09596	0.0966	0.09726	1.39512	1.37014	1.16728	1.20868	1.40572	1.42592	0.09558	0.09624	0.0963	0.09612	0.09724	0.0981	1.37072	1.36978	1.07296	1.21714	1.41696	1.42686	0.09642	0.0961	0.09624	0.09736	0.0988	0.09616	1.3576	1.386	1.0577	1.14392	1.41462	1.40008	0.0959	0.09574	0.09734	0.09756	0.09734	0.10258	0.09788	0.09816	0.09636	0.09604	0.09556	0.09526	0.09514	0.09552	0.09752	0.09738	0.09736
78	2310	0.1028	0.09868	0.09954	0.10114	0.09936	0.09994	0.1	0.10028	0.10018	0.09862	0.10034	0.10032	0.0991	1.28852	1.34908	1.00124	1.10294	1.3957	1.39832	1.45952	1.14382	1.43486	0.09584	0.09834	0.1019	1.23076	1.40088	1.17952	1.20632	1.42106	1.4119	1.45752	1.17132	1.42714	0.09566	0.09772	0.09842	1.37296	1.37994	1.09346	1.15648	1.4025	1.42234	1.46696	1.21228	1.47714	0.09596	0.09662	0.09718	1.39662	1.37178	1.16658	1.2068	1.40648	1.4269	0.09546	0.09608	0.09628	0.09602	0.09724	0.09846	1.37212	1.37146	1.07304	1.21744	1.41818	1.42772	0.09644	0.09608	0.0962	0.09734	0.0988	0.09624	1.35802	1.38704	1.05972	1.14456	1.41578	1.40184	0.09586	0.0957	0.09736	0.09754	0.09736	0.10252	0.09772	0.09816	0.0964	0.09604	0.09546	0.0953	0.09516	0.09556	0.09806	0.09736	0.09744
79	2340	0.10288	0.09872	0.09954	0.10092	0.09914	0.09952	0.09976	0.10024	0.10002	0.09854	0.10014	0.10024	0.09894	1.28816	1.34918	1.00036	1.10218	1.39552	1.3979	1.45898	1.14328	1.43384	0.09586	0.09822	0.102	1.23184	1.40014	1.1794	1.20504	1.42112	1.41188	1.45714	1.1708	1.42678	0.09564	0.09778	0.09808	1.3735	1.38038	1.092	1.15574	1.40154	1.42208	1.4669	1.21284	1.47782	0.0959	0.0967	0.09724	1.39626	1.37114	1.16668	1.2076	1.40646	1.4269	0.09548	0.09606	0.09624	0.096	0.09724	0.09824	1.37168	1.37084	1.07264	1.2167	1.41784	1.42792	0.09644	0.096	0.09616	0.09728	0.09872	0.0962	1.35828	1.38708	1.05836	1.14398	1.41596	1.40188	0.09592	0.0957	0.09726	0.0975	0.09736	0.1031	0.09792	0.09826	0.09642	0.09608	0.09546	0.09526	0.09514	0.09544	0.09706	0.09742	0.09752
80	2370	0.10306	0.09886	0.09978	0.10116	0.09928	0.09984	0.1001	0.10058	0.10056	0.09868	0.10038	0.1004	0.09922	1.28868	1.34964	1.00038	1.1023	1.39656	1.399	1.45914	1.14324	1.43472	0.0958	0.09802	0.10188	1.23354	1.40044	1.17954	1.20408	1.42144	1.41312	1.45764	1.17154	1.4276	0.0957	0.09798	0.09826	1.37456	1.38106	1.09138	1.15516	1.40252	1.42326	1.46702	1.21322	1.47782	0.09596	0.0969	0.09736	1.39736	1.37264	1.16602	1.20632	1.40734	1.4282	0.0956	0.09618	0.0964	0.09618	0.09742	0.09868	1.3726	1.37198	1.07354	1.21594	1.41936	1.42896	0.09652	0.09608	0.0963	0.09734	0.0989	0.09632	1.35926	1.38774	1.0592	1.14438	1.4171	1.40316	0.09596	0.0958	0.09746	0.09772	0.09758	0.10326	0.09812	0.09846	0.0966	0.09636	0.09556	0.09534	0.09524	0.09564	0.09654	0.09748	0.09778
81	2400	0.10334	0.09896	0.09998	0.10142	0.09938	0.09986	0.10018	0.10058	0.10076	0.0989	0.1006	0.10068	0.09922	1.28996	1.35044	1.00056	1.10204	1.39744	1.39958	1.45954	1.14324	1.43492	0.09588	0.09816	0.10204	1.2335	1.40128	1.17984	1.2039	1.42196	1.4139	1.45774	1.17116	1.42824	0.0957	0.09808	0.09844	1.375	1.38226	1.09164	1.15428	1.40254	1.42462	1.46754	1.21304	1.478	0.09596	0.09688	0.0977	1.39778	1.37282	1.16684	1.20718	1.40826	1.42926	0.09562	0.09624	0.09642	0.0962	0.09766	0.09886	1.37336	1.37268	1.0738	1.21634	1.41978	1.4294	0.09668	0.09624	0.09642	0.09746	0.09896	0.09664	1.36002	1.3887	1.05954	1.14388	1.418	1.40406	0.09618	0.09596	0.09768	0.0979	0.09784	0.10364	0.0984	0.09866	0.09688	0.09658	0.09586	0.09562	0.09552	0.09598	0.09794	0.09786	0.0982
82	2430	0.1037	0.09924	0.10014	0.10192	0.0997	0.10032	0.10032	0.10088	0.10084	0.099	0.10062	0.10086	0.0993	1.29092	1.35108	0.99992	1.10164	1.39784	1.40018	1.46048	1.1442	1.43602	0.09578	0.09812	0.10198	1.23426	1.40214	1.18018	1.20348	1.4226	1.41472	1.45814	1.17144	1.42918	0.09572	0.0981	0.09864	1.37548	1.38314	1.09168	1.154	1.4037	1.42456	1.46762	1.21414	1.47914	0.09596	0.09704	0.09756	1.39854	1.37362	1.16662	1.2072	1.40822	1.42972	0.0955	0.09612	0.09622	0.09604	0.09752	0.09872	1.37314	1.37328	1.07412	1.21586	1.4203	1.43044	0.09646	0.09604	0.0962	0.09738	0.09882	0.09648	1.36058	1.38914	1.05948	1.14388	1.4187	1.4049	0.0959	0.09568	0.09722	0.09756	0.09744	0.10412	0.09848	0.09856	0.09656	0.09644	0.09558	0.0953	0.09522	0.0957	0.09832	0.09752	0.09788
83	2460	0.104	0.09938	0.10036	0.10204	0.09978	0.10034	0.10046	0.10086	0.10108	0.09898	0.10058	0.10092	0.09934	1.29166	1.3519	0.9993	1.10154	1.39884	1.401	1.46118	1.14486	1.43664	0.09586	0.09822	0.10198	1.2343	1.40286	1.18096	1.2041	1.4237	1.41524	1.45934	1.1717	1.42964	0.09572	0.09802	0.09858	1.37626	1.3834	1.09158	1.15426	1.40466	1.42564	1.46932	1.21614	1.48014	0.09594	0.09704	0.09772	1.39948	1.37444	1.1665	1.2072	1.4097	1.43016	0.09552	0.09612	0.09628	0.09602	0.09748	0.09918	1.37466	1.37332	1.07464	1.2164	1.4212	1.431	0.09654	0.09612	0.0962	0.09732	0.0988	0.09658	1.361	1.38936	1.06046	1.14474	1.41968	1.4057	0.09588	0.09576	0.09734	0.0976	0.09766	0.10418	0.09848	0.0986	0.09664	0.09652	0.09578	0.09542	0.09528	0.09574	0.09732	0.09766	0.0983
84	2490	0.10404	0.0993	0.10034	0.10196	0.09996	0.10036	0.1005	0.1009	0.10122	0.09896	0.1007	0.1009	0.09962	1.2926	1.35282	0.99964	1.10132	1.39884	1.40186	1.46126	1.14444	1.43688	0.09596	0.0985	0.10238	1.23504	1.4036	1.18094	1.20312	1.42338	1.41592	1.45916	1.17206	1.43064	0.09574	0.0982	0.09878	1.3773	1.38376	1.09126	1.15354	1.40576	1.4259	1.46846	1.2156	1.4803	0.09598	0.09718	0.09776	1.40044	1.37524	1.16694	1.20762	1.41028	1.43092	0.0956	0.09618	0.09636	0.09616	0.09752	0.09904	1.37528	1.37452	1.07452	1.21592	1.422	1.43146	0.09656	0.09616	0.09628	0.09742	0.09894	0.09664	1.3617	1.39038	1.06096	1.14568	1.42032	1.4065	0.096	0.0958	0.09744	0.0977	0.09772	0.10432	0.09864	0.09874	0.09674	0.09654	0.09576	0.09548	0.09538	0.09582	0.09652	0.09768	0.09838
85	2520	0.10398	0.09928	0.10028	0.10186	0.0997	0.10044	0.1005	0.10102	0.10138	0.09898	0.10078	0.10102	0.09968	1.29358	1.35336	0.99968	1.10128	1.39966	1.4024	1.46196	1.14488	1.43776	0.09588	0.09854	0.10268	1.23478	1.404	1.18184	1.2042	1.42454	1.41642	1.4603	1.172	1.43114	0.09578	0.09826	0.09882	1.3778	1.38442	1.09134	1.15276	1.40556	1.42624	1.4688	1.2164	1.48162	0.09602	0.09724	0.09798	1.4008	1.37598	1.167	1.2082	1.4108	1.43156	0.09554	0.0962	0.09638	0.09608	0.09764	0.0992	1.37614	1.37486	1.07574	1.2168	1.4223	1.43222	0.09658	0.09616	0.09628	0.09738	0.09892	0.09678	1.3621	1.39128	1.06206	1.14686	1.42108	1.40692	0.09596	0.09578	0.09742	0.09766	0.09778	0.1047	0.09864	0.09876	0.0968	0.09668	0.09578	0.09554	0.0954	0.09594	0.09762	0.09776	0.09838
86	2550	0.10432	0.09942	0.10048	0.10242	0.10006	0.1006	0.10072	0.10108	0.1015	0.09892	0.1007	0.10102	0.09956	1.29402	1.35362	0.99954	1.1011	1.40018	1.40284	1.46236	1.14508	1.43798	0.09578	0.09828	0.10224	1.23572	1.40474	1.18074	1.20194	1.42464	1.4165	1.46024	1.1722	1.43158	0.09568	0.09812	0.09886	1.37822	1.38478	1.09184	1.15254	1.40618	1.42698	1.46956	1.21746	1.4818	0.09598	0.09702	0.09818	1.40108	1.3757	1.1671	1.208	1.4114	1.432	0.09554	0.09608	0.09624	0.09604	0.09766	0.09896	1.37644	1.37558	1.07592	1.21762	1.42322	1.43276	0.09652	0.09608	0.09622	0.09728	0.09888	0.09684	1.36266	1.39144	1.06238	1.14628	1.42166	1.40734	0.09598	0.09572	0.09742	0.09768	0.09778	0.10482	0.09878	0.09886	0.09684	0.09674	0.0959	0.09552	0.09534	0.09592	0.0987	0.09786	0.09842
87	2580	0.10434	0.09938	0.10038	0.10216	0.09994	0.1006	0.10048	0.10094	0.10148	0.09904	0.1009	0.10128	0.09984	1.29458	1.3547	0.99966	1.10104	1.40058	1.40316	1.46278	1.14568	1.4387	0.09586	0.09852	0.10246	1.23538	1.40538	1.18266	1.20344	1.42528	1.41746	1.46124	1.17198	1.43172	0.09572	0.09836	0.0989	1.3787	1.3853	1.0919	1.15194	1.40654	1.42774	1.47004	1.2178	1.48242	0.09592	0.09728	0.09804	1.40178	1.37672	1.16644	1.2074	1.41156	1.43288	0.09554	0.09612	0.0963	0.09604	0.09762	0.0994	1.37658	1.37646	1.07668	1.21742	1.42374	1.43358	0.09652	0.09606	0.0962	0.09742	0.09896	0.0968	1.36334	1.39228	1.06292	1.14692	1.42262	1.40858	0.09596	0.09568	0.09734	0.09762	0.09778	0.105	0.09878	0.09892	0.09686	0.09668	0.09584	0.09552	0.09534	0.09592	0.09752	0.09776	0.0986
88	2610	0.10456	0.09922	0.10044	0.10206	0.09982	0.10044	0.10084	0.10084	0.10182	0.09904	0.10064	0.10136	0.09984	1.29572	1.3553	0.99992	1.10114	1.40156	1.40382	1.46354	1.1462	1.4396	0.09588	0.09866	0.10242	1.23708	1.40654	1.18324	1.2031	1.42608	1.41814	1.46166	1.17242	1.43292	0.09576	0.09838	0.09918	1.37966	1.38624	1.09252	1.15196	1.40704	1.42866	1.47036	1.21894	1.483	0.09598	0.0973	0.09812	1.4024	1.37748	1.16718	1.20754	1.4128	1.43344	0.09556	0.09618	0.09628	0.0961	0.0977	0.09944	1.3779	1.37746	1.07716	1.21776	1.4247	1.4341	0.09658	0.09616	0.09624	0.09742	0.09904	0.09702	1.36408	1.3929	1.0645	1.148	1.42308	1.4092	0.09598	0.0958	0.09746	0.09768	0.09778	0.1051	0.09882	0.0989	0.09682	0.09674	0.09588	0.09558	0.09534	0.09594	0.0972	0.09786	0.09864
89	2640	0.10456	0.09932	0.10052	0.10218	0.09996	0.10072	0.10072	0.1011	0.10182	0.09908	0.10096	0.1014	0.09978	1.29618	1.35572	1.0001	1.10114	1.40176	1.40456	1.46378	1.14634	1.44016	0.09582	0.09878	0.1026	1.2381	1.40732	1.18362	1.20344	1.42618	1.4188	1.4621	1.17236	1.43382	0.09566	0.0983	0.09906	1.38024	1.3872	1.09274	1.15138	1.40726	1.42916	1.47064	1.21904	1.48382	0.09592	0.09722	0.09806	1.4025	1.37768	1.16714	1.20722	1.41312	1.4335	0.0955	0.0961	0.09626	0.096	0.0976	0.09938	1.3788	1.37816	1.07736	1.21788	1.42544	1.43528	0.09654	0.09604	0.09626	0.09742	0.09898	0.09672	1.3643	1.39338	1.06394	1.14814	1.4241	1.41016	0.09594	0.09574	0.0974	0.09758	0.09774	0.10528	0.09896	0.09906	0.097	0.09682	0.0959	0.09556	0.09542	0.09608	0.09768	0.0979	0.09876
90	2670	0.10456	0.09936	0.10074	0.10246	0.10044	0.10066	0.1009	0.10132	0.10222	0.09928	0.10102	0.10156	0.10022	1.29756	1.35632	1.00042	1.10112	1.40258	1.40506	1.46418	1.14706	1.44114	0.09592	0.09862	0.1027	1.2379	1.40758	1.18408	1.20298	1.42716	1.4199	1.4628	1.1731	1.43422	0.09582	0.09852	0.0993	1.38126	1.38818	1.0925	1.15116	1.4082	1.42982	1.47174	1.22012	1.48442	0.09598	0.09752	0.09818	1.4034	1.37888	1.16724	1.20742	1.41376	1.43482	0.09558	0.09624	0.09634	0.0961	0.09772	0.09966	1.3792	1.3791	1.07872	1.2181	1.42592	1.43614	0.09654	0.09614	0.09628	0.09746	0.09912	0.09706	1.3654	1.39418	1.06604	1.14934	1.4249	1.41118	0.09602	0.09584	0.0975	0.09768	0.09786	0.10516	0.09894	0.09906	0.097	0.09686	0.09602	0.09564	0.0955	0.09606	0.09854	0.09796	0.09886
91	2700	0.1051	0.09988	0.10116	0.10306	0.10062	0.10138	0.10128	0.10148	0.10254	0.09928	0.101	0.10162	0.10016	1.2982	1.35696	1.00028	1.10098	1.40282	1.40574	1.46472	1.14764	1.44186	0.09586	0.0991	0.10284	1.23936	1.40804	1.18438	1.2027	1.42746	1.42044	1.46326	1.1731	1.43488	0.09576	0.09862	0.09936	1.3819	1.38886	1.09294	1.151	1.40876	1.42996	1.47156	1.22146	1.48498	0.09604	0.09742	0.09812	1.4041	1.37932	1.16762	1.2077	1.41442	1.43544	0.0956	0.09618	0.09638	0.09614	0.09784	0.09942	1.37938	1.37934	1.07878	1.21854	1.42652	1.43634	0.0966	0.09612	0.09624	0.09742	0.09914	0.09706	1.36614	1.39472	1.06612	1.14976	1.42568	1.41156	0.096	0.09582	0.09748	0.09766	0.09784	0.10548	0.09928	0.09906	0.09706	0.09692	0.09596	0.09564	0.09548	0.0961	0.09788	0.09792	0.09882
92	2730	0.10498	0.09952	0.10086	0.1029	0.10042	0.1012	0.10122	0.10138	0.10236	0.0993	0.10098	0.10178	0.10028	1.29876	1.35778	1.00068	1.10144	1.40362	1.40644	1.4649	1.14822	1.44254	0.09584	0.09908	0.10324	1.2388	1.40894	1.18512	1.20316	1.4282	1.42086	1.46386	1.17328	1.43544	0.09572	0.09856	0.0995	1.3824	1.38978	1.09326	1.15082	1.40934	1.43076	1.47218	1.22154	1.48604	0.09592	0.09752	0.09846	1.40532	1.38022	1.1681	1.20786	1.41468	1.43606	0.09548	0.0961	0.0962	0.09602	0.09782	0.09972	1.38042	1.3801	1.07902	1.21878	1.4272	1.43762	0.09648	0.09604	0.09618	0.09728	0.09904	0.09712	1.36716	1.3957	1.06702	1.15048	1.42614	1.41204	0.09588	0.09574	0.09734	0.09758	0.09782	0.10592	0.0992	0.09936	0.09698	0.0969	0.09608	0.09576	0.09544	0.0962	0.09752	0.0981	0.09904
93	2760	0.10486	0.0996	0.10066	0.10268	0.10044	0.10082	0.10116	0.1012	0.10222	0.09908	0.10088	0.10156	0.10034	1.2995	1.3583	1.00114	1.10128	1.40406	1.40646	1.46514	1.14828	1.442	0.09586	0.0988	0.10294	1.2407	1.40946	1.18492	1.20202	1.4287	1.42158	1.4641	1.17318	1.436	0.09568	0.09864	0.09952	1.38312	1.39024	1.09372	1.15086	1.41	1.43124	1.47202	1.22204	1.4864	0.09592	0.09744	0.09824	1.40566	1.38098	1.16846	1.20822	1.41504	1.43606	0.09552	0.09604	0.09624	0.096	0.09784	0.0997	1.38078	1.38092	1.0795	1.21988	1.42758	1.43804	0.09652	0.09606	0.0962	0.09724	0.09912	0.09724	1.36768	1.39592	1.06864	1.15136	1.42674	1.41274	0.09588	0.09568	0.09734	0.09758	0.09796	0.10594	0.09928	0.09924	0.09704	0.09708	0.09618	0.09572	0.09544	0.0962	0.09724	0.09794	0.09914
94	2790	0.10536	0.09968	0.10082	0.10298	0.1005	0.10098	0.10112	0.1013	0.10244	0.09918	0.10094	0.10182	0.10034	1.30042	1.35868	1.00126	1.10142	1.40448	1.40736	1.4662	1.14912	1.4432	0.09576	0.09876	0.10286	1.24024	1.41048	1.18584	1.20308	1.42914	1.4215	1.46476	1.17398	1.43664	0.09556	0.0984	0.0997	1.38352	1.39114	1.094	1.1507	1.41076	1.4321	1.47286	1.22236	1.48618	0.09576	0.09744	0.09836	1.40594	1.38154	1.16822	1.20816	1.41534	1.43654	0.0953	0.09596	0.0961	0.09586	0.09774	0.09962	1.38106	1.38164	1.08032	1.21902	1.4284	1.4376	0.09632	0.0959	0.09604	0.09708	0.09908	0.09712	1.3685	1.39662	1.06838	1.15164	1.42714	1.41344	0.09572	0.09554	0.09726	0.09746	0.09776	0.10622	0.09926	0.09916	0.097	0.09684	0.09584	0.09554	0.09532	0.09594	0.0981	0.09784	0.0989
95	2820	0.1056	0.09988	0.10106	0.10314	0.10058	0.10144	0.10142	0.10144	0.10274	0.09934	0.10124	0.1021	0.10062	1.30186	1.36008	1.00188	1.10204	1.40554	1.40838	1.46694	1.14974	1.44402	0.09594	0.09916	0.1032	1.24164	1.41124	1.1864	1.20286	1.43002	1.42258	1.46564	1.1742	1.43708	0.09584	0.09868	0.09974	1.38462	1.39166	1.09478	1.15168	1.41122	1.43228	1.47354	1.22414	1.48726	0.09602	0.0977	0.09864	1.40692	1.3828	1.17008	1.21052	1.41686	1.43748	0.09562	0.09618	0.09638	0.09612	0.09796	0.09982	1.38174	1.38282	1.08162	1.2201	1.42924	1.43886	0.09656	0.09612	0.0963	0.09736	0.0992	0.09724	1.36892	1.39782	1.07032	1.15384	1.42876	1.41482	0.09598	0.09576	0.09744	0.09766	0.09802	0.107	0.0999	0.09954	0.09736	0.09742	0.09632	0.09584	0.09562	0.09638	0.09872	0.0983	0.09944
96	2850	0.1056	0.09982	0.10104	0.10352	0.10056	0.1012	0.1015	0.10138	0.1027	0.09928	0.1012	0.10214	0.10068	1.30222	1.36066	1.00226	1.10178	1.40622	1.40922	1.46698	1.15024	1.4445	0.09586	0.09888	0.10334	1.242	1.41198	1.18748	1.20346	1.43046	1.42308	1.46586	1.17444	1.43788	0.09574	0.09872	0.09972	1.38556	1.39266	1.09494	1.15168	1.41192	1.4329	1.4745	1.22526	1.48816	0.09594	0.09788	0.09862	1.4074	1.38354	1.17012	1.2097	1.41706	1.43776	0.09548	0.09616	0.09626	0.09602	0.09806	0.10028	1.38244	1.38362	1.0819	1.22052	1.4302	1.43972	0.09656	0.0961	0.09618	0.09748	0.09926	0.09748	1.3698	1.39856	1.0712	1.15394	1.42918	1.41564	0.0959	0.09568	0.09744	0.09756	0.098	0.10658	0.0995	0.09938	0.09734	0.09708	0.09602	0.0958	0.0955	0.09612	0.09762	0.09818	0.09932
