time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
77	2280	0.10046	0.10036	0.10012	0.10206	0.10082	0.10056	0.10156	0.10336	0.10254	0.10212	0.1019	0.10066	0.0998	1.46552	1.45086	1.33904	1.37468	1.40786	1.4004	1.33972	0.95214	1.3187	0.10006	0.101	0.09936	1.4778	1.53026	1.51404	1.51326	1.55902	1.50736	1.39934	1.0677	1.4051	0.10084	0.10088	0.09924	1.55086	1.43564	1.45354	1.40734	1.52676	1.45884	1.39272	1.06956	1.4227	0.10032	0.10026	0.0992	1.46816	1.46942	1.44982	1.43288	1.522	1.48432	0.10062	0.10138	0.1004	0.10022	0.10026	0.10026	1.43712	1.56168	1.42132	1.49746	1.45168	1.52678	0.09978	0.10242	0.10088	0.10042	0.10192	0.0988	1.45236	1.48806	1.40868	1.47586	1.48214	1.4941	0.10068	0.10072	0.10052	0.10148	0.10218	0.10128	0.09922	0.09976	0.0993	0.09976	0.09934	0.09986	0.10466	0.10028	0.09996	0.10168	0.10056
78	2310	0.1004	0.10032	0.10008	0.10212	0.10088	0.10068	0.10164	0.10352	0.10248	0.10208	0.1018	0.10046	0.09976	1.46638	1.45228	1.3407	1.37662	1.40892	1.4025	1.3407	0.9525	1.31934	0.10006	0.10118	0.09932	1.47938	1.53126	1.51578	1.51542	1.56144	1.50904	1.3997	1.0676	1.40578	0.10086	0.1009	0.09924	1.55234	1.43648	1.45488	1.40852	1.52784	1.45966	1.3931	1.06978	1.42278	0.1003	0.10024	0.09916	1.46954	1.47006	1.4513	1.43556	1.52372	1.4865	0.10058	0.1014	0.10042	0.10018	0.10016	0.10034	1.44096	1.56304	1.42234	1.49866	1.45326	1.5285	0.09982	0.10244	0.10088	0.10048	0.10194	0.09894	1.45366	1.4895	1.41028	1.47688	1.48368	1.49586	0.10078	0.1008	0.1005	0.10164	0.10226	0.10144	0.09934	0.0999	0.09946	0.09988	0.09956	0.09992	0.1048	0.1004	0.09998	0.1018	0.1008
79	2340	0.10066	0.10054	0.10024	0.10226	0.10104	0.10092	0.10182	0.1037	0.10268	0.10202	0.10182	0.10062	0.09982	1.46788	1.4535	1.34204	1.37836	1.41034	1.40394	1.34142	0.95314	1.32008	0.09998	0.10116	0.09944	1.48074	1.53216	1.5169	1.51642	1.56122	1.5102	1.40042	1.06762	1.40626	0.10096	0.10102	0.09924	1.55324	1.43694	1.4555	1.40896	1.52928	1.46024	1.39404	1.06942	1.4244	0.1003	0.10028	0.0992	1.4712	1.47162	1.45236	1.43586	1.5244	1.48732	0.10062	0.10144	0.10044	0.10018	0.1003	0.1004	1.4435	1.5642	1.42326	1.49962	1.45416	1.52962	0.09984	0.10242	0.10084	0.10048	0.10214	0.09898	1.45508	1.49114	1.41172	1.4785	1.48542	1.49664	0.10074	0.1008	0.1005	0.10166	0.10238	0.10184	0.09938	0.09996	0.09948	0.09996	0.09952	0.1	0.10486	0.10042	0.1001	0.102	0.10088
80	2370	0.1006	0.10038	0.10016	0.10222	0.10094	0.10074	0.10174	0.10348	0.10258	0.10204	0.10186	0.10064	0.09978	1.46896	1.45496	1.3425	1.37972	1.41072	1.40546	1.34154	0.95244	1.31996	0.10006	0.1012	0.09932	1.48232	1.53332	1.51776	1.51776	1.56338	1.51216	1.40092	1.06658	1.40736	0.10084	0.10096	0.09922	1.55306	1.4375	1.45714	1.40986	1.52916	1.4608	1.3942	1.0686	1.4242	0.10032	0.10018	0.09916	1.47274	1.47314	1.45324	1.43754	1.52554	1.48844	0.10058	0.10128	0.10032	0.10012	0.1001	0.10024	1.44556	1.56516	1.42494	1.50108	1.45566	1.53126	0.09982	0.1023	0.1008	0.10044	0.10194	0.09888	1.45622	1.49238	1.4139	1.47966	1.48634	1.49802	0.10064	0.1007	0.10048	0.10156	0.1023	0.10156	0.09922	0.0998	0.0994	0.09974	0.09946	0.0999	0.10468	0.10028	0.09996	0.10168	0.10076
81	2400	0.10054	0.10038	0.10022	0.10226	0.10088	0.10084	0.10174	0.10362	0.1026	0.10202	0.1019	0.1006	0.09976	1.47	1.45618	1.3439	1.38084	1.41202	1.40676	1.3425	0.95278	1.3208	0.09994	0.10128	0.09932	1.48312	1.5351	1.519	1.51924	1.56494	1.51334	1.40174	1.06734	1.4077	0.10078	0.10086	0.09914	1.55576	1.4383	1.45794	1.41074	1.53084	1.4616	1.39492	1.0689	1.42518	0.1003	0.10014	0.09906	1.47392	1.4745	1.45488	1.43896	1.52716	1.48954	0.1005	0.10132	0.10032	0.10012	0.10014	0.10032	1.44808	1.56648	1.42628	1.50282	1.45656	1.5322	0.09974	0.10238	0.1008	0.10038	0.10192	0.09884	1.45742	1.49376	1.41578	1.48108	1.48844	1.49968	0.10058	0.10078	0.1005	0.10158	0.10224	0.10168	0.09932	0.09988	0.09944	0.09982	0.09938	0.09992	0.10468	0.10036	0.1	0.1017	0.1007
82	2430	0.10068	0.10046	0.10028	0.10232	0.10098	0.10086	0.1019	0.10352	0.10272	0.102	0.1018	0.1006	0.0998	1.47086	1.45722	1.34476	1.38248	1.41338	1.40866	1.3432	0.95386	1.3218	0.10002	0.10122	0.09936	1.48532	1.53638	1.52004	1.52068	1.56582	1.51428	1.40238	1.06686	1.40846	0.10084	0.10096	0.09928	1.55704	1.4386	1.45868	1.41182	1.53188	1.46252	1.39524	1.06942	1.4262	0.10034	0.10026	0.09922	1.47502	1.47532	1.456	1.43996	1.52764	1.49072	0.10058	0.10138	0.10042	0.10018	0.10018	0.1004	1.45042	1.56716	1.4275	1.50442	1.45758	1.53356	0.09978	0.10246	0.10078	0.10042	0.10196	0.09896	1.4591	1.49516	1.41708	1.4819	1.4896	1.50078	0.10064	0.10078	0.10052	0.10158	0.10232	0.10164	0.09932	0.0999	0.09946	0.09986	0.09944	0.09992	0.10478	0.10036	0.1	0.10178	0.10078
83	2460	0.10054	0.10036	0.1001	0.10204	0.10088	0.10072	0.10172	0.10338	0.10252	0.10186	0.10172	0.1005	0.0997	1.4722	1.4588	1.34608	1.38364	1.41444	1.4102	1.34394	0.95462	1.32224	0.09998	0.10128	0.09942	1.486	1.53726	1.52078	1.5215	1.56686	1.51576	1.40334	1.06688	1.4089	0.10074	0.1008	0.09918	1.55758	1.43904	1.45966	1.41216	1.53266	1.46264	1.3961	1.06934	1.42638	0.10022	0.10012	0.09912	1.47604	1.47594	1.45674	1.44102	1.52882	1.49114	0.1005	0.1013	0.1003	0.1001	0.10008	0.1004	1.45286	1.56826	1.42832	1.50528	1.45798	1.53446	0.09976	0.10228	0.10072	0.10038	0.1019	0.09892	1.45996	1.49592	1.41836	1.4827	1.49058	1.50192	0.10052	0.10068	0.10042	0.10154	0.10218	0.10172	0.09928	0.09984	0.09936	0.0998	0.09942	0.09986	0.10474	0.1003	0.09994	0.1017	0.10074
84	2490	0.10044	0.10026	0.09996	0.10204	0.10068	0.10072	0.10154	0.10326	0.1024	0.1018	0.10166	0.10048	0.09974	1.4731	1.45988	1.34742	1.38554	1.41596	1.41146	1.34382	0.95488	1.32312	0.09998	0.10128	0.0994	1.4879	1.53884	1.52194	1.5233	1.56802	1.51718	1.40388	1.06698	1.40944	0.10076	0.10088	0.09922	1.55892	1.43968	1.46062	1.41224	1.53406	1.46326	1.39678	1.06948	1.4275	0.1003	0.1002	0.09914	1.47764	1.47788	1.45836	1.44256	1.52984	1.49212	0.10044	0.1013	0.10032	0.10012	0.10014	0.10016	1.45394	1.56958	1.42976	1.50652	1.4594	1.5361	0.09972	0.10238	0.1008	0.10046	0.10182	0.09892	1.4617	1.4975	1.41984	1.48424	1.49202	1.50278	0.10058	0.10066	0.10044	0.10148	0.10224	0.10152	0.09918	0.09974	0.0993	0.09976	0.09938	0.09982	0.10468	0.10022	0.09984	0.10168	0.10068
85	2520	0.10066	0.1005	0.10014	0.10218	0.10096	0.10084	0.10174	0.10334	0.1026	0.10198	0.1018	0.10068	0.09988	1.47458	1.46186	1.34912	1.38774	1.41724	1.4139	1.34528	0.95612	1.3238	0.09998	0.10124	0.09944	1.48898	1.54044	1.52298	1.5246	1.56918	1.51872	1.4044	1.06694	1.41076	0.10078	0.10092	0.09918	1.5601	1.44094	1.46208	1.41342	1.53524	1.46416	1.3973	1.06996	1.4281	0.10022	0.10028	0.09916	1.47956	1.4787	1.45926	1.44416	1.5313	1.49356	0.10046	0.10128	0.10024	0.10008	0.10016	0.1003	1.4564	1.57078	1.43146	1.50816	1.46104	1.53768	0.09974	0.10232	0.10078	0.10038	0.102	0.09894	1.46318	1.4994	1.42216	1.48604	1.49406	1.50454	0.10062	0.1007	0.10046	0.10144	0.10224	0.10196	0.09922	0.09986	0.0994	0.09982	0.0994	0.09986	0.10466	0.10036	0.09996	0.10174	0.10074
86	2550	0.1009	0.10062	0.1003	0.10258	0.10118	0.1011	0.10192	0.10366	0.10286	0.10208	0.10202	0.10082	0.0999	1.47566	1.46326	1.35028	1.38916	1.41838	1.41568	1.34618	0.95692	1.32484	0.09998	0.1012	0.09956	1.49062	1.54168	1.5242	1.52644	1.5704	1.51974	1.40548	1.0673	1.41182	0.10084	0.10106	0.09924	1.56104	1.44132	1.46284	1.41454	1.53626	1.46494	1.39804	1.07048	1.42904	0.10028	0.10026	0.0992	1.48082	1.48016	1.46048	1.44554	1.53238	1.49442	0.10054	0.10138	0.10036	0.10008	0.1002	0.10042	1.4582	1.57174	1.43278	1.50986	1.46252	1.53896	0.09974	0.10236	0.10082	0.10044	0.10202	0.09898	1.46426	1.50082	1.42376	1.48682	1.49544	1.5059	0.10064	0.1007	0.10048	0.10152	0.10232	0.10192	0.09924	0.09986	0.09948	0.09994	0.09948	0.0999	0.10478	0.10038	0.09996	0.10176	0.10092
87	2580	0.1009	0.10064	0.10034	0.10252	0.10104	0.10112	0.10196	0.10354	0.10282	0.10202	0.1019	0.10078	0.09994	1.47696	1.46428	1.35144	1.39058	1.41976	1.41718	1.3469	0.95764	1.32538	0.10006	0.10132	0.0996	1.49202	1.5427	1.525	1.52728	1.5712	1.52102	1.4061	1.06694	1.41208	0.10074	0.101	0.09926	1.5624	1.44198	1.46406	1.41514	1.5376	1.46554	1.3989	1.07022	1.42944	0.10028	0.1004	0.0992	1.48214	1.48184	1.46182	1.44616	1.53338	1.49512	0.10052	0.10136	0.10036	0.10016	0.10036	0.1004	1.45992	1.5727	1.43414	1.51134	1.46358	1.53996	0.09982	0.10244	0.1009	0.10044	0.10204	0.09904	1.46544	1.50194	1.4252	1.488	1.49628	1.50724	0.10068	0.1008	0.10052	0.10154	0.10234	0.1022	0.0994	0.0999	0.09956	0.09998	0.09954	0.09992	0.10478	0.10038	0.10006	0.1019	0.10112
88	2610	0.10078	0.10046	0.1002	0.10234	0.10096	0.10094	0.10188	0.10348	0.1027	0.1019	0.10184	0.1006	0.09984	1.47806	1.4656	1.3526	1.39212	1.42066	1.41834	1.34734	0.95764	1.3256	0.09988	0.10104	0.0995	1.49282	1.54416	1.52586	1.52884	1.57258	1.5222	1.40634	1.06712	1.41234	0.1008	0.10096	0.09924	1.56302	1.4426	1.46476	1.41562	1.53808	1.46582	1.39946	1.07056	1.42982	0.10018	0.10036	0.0991	1.48354	1.48296	1.46234	1.44808	1.5344	1.49614	0.10042	0.10126	0.10028	0.1	0.1001	0.10028	1.46192	1.57384	1.4352	1.51272	1.46462	1.54112	0.09966	0.1023	0.10076	0.10034	0.10194	0.09894	1.4663	1.50308	1.42694	1.4889	1.49744	1.50804	0.10062	0.10066	0.10038	0.10148	0.1023	0.10216	0.0992	0.09988	0.09942	0.09986	0.0994	0.09986	0.10472	0.10032	0.10004	0.10174	0.10094
89	2640	0.10104	0.10086	0.1005	0.1026	0.10112	0.1013	0.10214	0.10378	0.10314	0.10216	0.10196	0.10086	0.10004	1.47922	1.46714	1.35432	1.39408	1.4225	1.4202	1.3482	0.95828	1.32666	0.1	0.10132	0.09962	1.49438	1.54564	1.5274	1.53012	1.57366	1.52324	1.4073	1.06736	1.41368	0.10084	0.1011	0.0993	1.56476	1.44376	1.46612	1.41646	1.53954	1.46682	1.4003	1.07098	1.4314	0.1003	0.10032	0.09928	1.4848	1.48434	1.464	1.4495	1.53554	1.49746	0.10054	0.10136	0.10038	0.10014	0.10028	0.10052	1.46388	1.57502	1.4365	1.5138	1.46528	1.5425	0.09972	0.10236	0.1008	0.10046	0.1021	0.09902	1.46802	1.5045	1.42852	1.49056	1.49938	1.50992	0.10062	0.10072	0.10046	0.10154	0.10234	0.10226	0.09934	0.09986	0.09948	0.0999	0.0995	0.09982	0.10474	0.10034	0.1	0.10188	0.10108
90	2670	0.10116	0.10082	0.10048	0.10266	0.1011	0.10134	0.10208	0.1037	0.10312	0.10218	0.102	0.10084	0.10004	1.48064	1.46808	1.35522	1.39586	1.42364	1.42218	1.34914	0.95916	1.32704	0.10002	0.10132	0.09968	1.49584	1.5468	1.52856	1.53136	1.57468	1.52492	1.40858	1.06774	1.41448	0.10092	0.10112	0.09934	1.56602	1.44398	1.46726	1.41726	1.54052	1.46746	1.40126	1.07172	1.43228	0.10028	0.10038	0.09926	1.48638	1.4857	1.46526	1.4506	1.5369	1.499	0.10054	0.10132	0.10032	0.10012	0.10016	0.10038	1.46596	1.57636	1.43804	1.515	1.4668	1.54388	0.09982	0.10238	0.10078	0.10038	0.1021	0.0991	1.46924	1.50596	1.43036	1.4917	1.50076	1.51096	0.10058	0.10072	0.1005	0.10158	0.1024	0.10216	0.09936	0.09986	0.09948	0.09988	0.09946	0.09986	0.10476	0.1003	0.1	0.1018	0.10112
91	2700	0.1012	0.1008	0.10058	0.10278	0.10128	0.10134	0.10214	0.1037	0.10326	0.1023	0.10206	0.10102	0.09992	1.4819	1.46936	1.35638	1.39656	1.42528	1.42358	1.34962	0.96076	1.32808	0.09998	0.10126	0.09964	1.49666	1.54782	1.52922	1.53236	1.57572	1.52618	1.40898	1.06808	1.41476	0.10076	0.1011	0.09934	1.5668	1.44488	1.46848	1.41756	1.5417	1.46778	1.40144	1.07172	1.43262	0.10024	0.10026	0.0993	1.48852	1.4875	1.46626	1.4517	1.53786	1.4986	0.10048	0.10128	0.10026	0.10008	0.10028	0.10052	1.46788	1.5771	1.43898	1.51618	1.46752	1.54474	0.0997	0.1023	0.10076	0.1004	0.102	0.09902	1.47018	1.50706	1.4318	1.49274	1.50164	1.51168	0.10062	0.10068	0.1005	0.10152	0.1023	0.10238	0.09928	0.0999	0.0995	0.09988	0.09944	0.0998	0.10474	0.10034	0.10002	0.10178	0.10104
92	2730	0.1012	0.10092	0.10058	0.10292	0.10132	0.10144	0.10232	0.10376	0.10332	0.1023	0.10202	0.101	0.10008	1.48256	1.47094	1.3573	1.39898	1.42584	1.42538	1.35022	0.96084	1.32852	0.09996	0.1013	0.09978	1.49852	1.54932	1.53072	1.53442	1.577	1.52718	1.4099	1.0681	1.41586	0.10078	0.101	0.09942	1.56814	1.44578	1.4694	1.4188	1.54244	1.46908	1.40238	1.07254	1.43434	0.10026	0.10042	0.09932	1.48994	1.48854	1.46794	1.45298	1.53886	1.49978	0.10054	0.1013	0.10028	0.10014	0.10028	0.10052	1.46984	1.57832	1.4398	1.5177	1.46924	1.54678	0.09976	0.10238	0.10078	0.10042	0.10212	0.09904	1.47234	1.50856	1.43328	1.49354	1.50368	1.5134	0.10064	0.10074	0.10046	0.1016	0.10242	0.10256	0.09942	0.09992	0.0995	0.09998	0.09948	0.0999	0.10484	0.10038	0.10012	0.10198	0.10134
93	2760	0.10122	0.10086	0.10062	0.10278	0.1014	0.10138	0.10216	0.10386	0.10338	0.10228	0.10204	0.10104	0.1001	1.48436	1.47226	1.35788	1.39936	1.42642	1.42554	1.3509	0.96056	1.32896	0.09996	0.10146	0.09976	1.49984	1.5498	1.53132	1.53536	1.57816	1.52892	1.41102	1.06832	1.41632	0.10088	0.1012	0.09946	1.56912	1.4463	1.47076	1.41934	1.54334	1.46904	1.40296	1.07192	1.43482	0.1003	0.10046	0.0993	1.49074	1.48932	1.46862	1.454	1.54028	1.50086	0.10056	0.10138	0.10036	0.10014	0.1003	0.10056	1.47118	1.57956	1.44232	1.51942	1.47012	1.54762	0.09976	0.10238	0.10086	0.10048	0.102	0.09914	1.47318	1.50974	1.43474	1.49556	1.50462	1.51494	0.10064	0.10074	0.10056	0.10154	0.1024	0.10254	0.09938	0.09994	0.09956	0.1	0.0995	0.0999	0.10478	0.1004	0.10006	0.10186	0.10128
94	2790	0.10128	0.10106	0.1007	0.10302	0.10144	0.1016	0.10224	0.10386	0.10328	0.10224	0.10206	0.10098	0.10016	1.48492	1.47278	1.35932	1.40152	1.42864	1.42768	1.35128	0.96188	1.3299	0.09992	0.10132	0.09984	1.50064	1.55182	1.53282	1.53698	1.57968	1.52978	1.41096	1.06846	1.41672	0.10082	0.10116	0.09942	1.56994	1.44688	1.47074	1.41998	1.5443	1.46964	1.40354	1.07256	1.43488	0.10028	0.10046	0.0994	1.49154	1.4902	1.46948	1.45504	1.54082	1.50154	0.10056	0.10134	0.10028	0.10016	0.10036	0.10058	1.47294	1.58006	1.44284	1.52044	1.47072	1.54856	0.09974	0.1024	0.10078	0.10044	0.10208	0.09912	1.47456	1.5112	1.436	1.4965	1.50574	1.51582	0.10066	0.10072	0.10048	0.10154	0.10242	0.10276	0.09942	0.09996	0.09956	0.10002	0.0995	0.0999	0.1048	0.10042	0.1001	0.1019	0.10136
95	2820	0.10132	0.10104	0.10066	0.10302	0.10138	0.10164	0.10234	0.10382	0.10334	0.10234	0.10208	0.10104	0.1001	1.4868	1.475	1.36076	1.40286	1.4298	1.42974	1.3528	0.96296	1.33086	0.09994	0.1013	0.0998	1.503	1.55336	1.53452	1.53886	1.58176	1.53196	1.4126	1.06896	1.41836	0.1008	0.10116	0.09944	1.57218	1.44792	1.47272	1.42162	1.54614	1.4711	1.40486	1.07308	1.43654	0.10026	0.10044	0.0993	1.4939	1.4925	1.47144	1.45726	1.54278	1.50344	0.10046	0.10124	0.1003	0.10004	0.10034	0.10056	1.47608	1.58204	1.44488	1.52204	1.47204	1.55018	0.09972	0.10234	0.1007	0.10038	0.10208	0.09906	1.47614	1.51336	1.43874	1.49842	1.50798	1.51764	0.10064	0.10066	0.10046	0.10146	0.10242	0.1029	0.09942	0.09994	0.09948	0.09994	0.09944	0.09984	0.10476	0.10038	0.1	0.10196	0.10158
96	2850	0.1015	0.101	0.10068	0.10298	0.10132	0.10152	0.10232	0.10374	0.10338	0.10234	0.10206	0.10114	0.10008	1.4869	1.47504	1.36074	1.40318	1.42998	1.43004	1.35216	0.96246	1.33032	0.09994	0.10138	0.09986	1.50302	1.5533	1.5344	1.53894	1.58112	1.53232	1.41284	1.06902	1.4183	0.10078	0.10112	0.0994	1.57178	1.44774	1.47234	1.42152	1.546	1.4711	1.40496	1.07362	1.43628	0.10024	0.1005	0.09936	1.49428	1.4928	1.47158	1.4571	1.54282	1.50338	0.10046	0.10126	0.10022	0.1	0.10038	0.10062	1.47606	1.582	1.44552	1.5229	1.47272	1.55062	0.09968	0.10234	0.1007	0.10038	0.1021	0.09916	1.47688	1.51374	1.43952	1.49862	1.50802	1.5178	0.10058	0.10074	0.10056	0.10154	0.1024	0.1028	0.09944	0.09992	0.09954	0.09998	0.09946	0.09978	0.10474	0.1004	0.10004	0.10192	0.10142
