time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
77	2280	0.10604	0.10594	0.104	0.10582	0.11148	0.10572	0.10422	0.10612	0.10486	0.10354	0.1043	0.10852	0.1034	1.06144	1.19436	0.15944	1.07008	1.53568	1.51376	0.21328	0.1268	1.47284	0.10012	0.10174	0.10384	1.11984	1.0732	0.6733	1.02948	1.47562	1.42858	0.17806	0.13234	1.47234	0.09908	0.09984	0.10142	1.22862	1.20328	0.59854	0.44724	1.4358	1.46844	0.2145	0.13948	1.47682	0.09888	0.10386	0.09984	1.35428	1.13126	1.21536	0.98492	1.40938	1.46182	0.09848	0.09852	0.09876	0.099	0.10074	0.10164	1.35426	1.28928	1.3132	0.53906	1.43732	1.48542	0.09886	0.09834	0.10162	0.09892	0.10102	0.10068	1.32078	1.30352	1.36566	0.8135	1.45784	1.45902	0.09948	0.09886	0.1003	0.0993	0.10088	0.1075	0.1004	0.1004	0.09958	0.1005	0.09832	0.09906	0.09848	0.10022	0.10084	0.10024	0.10034
78	2310	0.10608	0.10574	0.10404	0.10572	0.11188	0.10552	0.10412	0.1062	0.10494	0.10358	0.10434	0.10862	0.1034	1.06064	1.194	0.16206	1.07284	1.5363	1.5143	0.2213	0.1269	1.4732	0.10018	0.10176	0.10414	1.11872	1.07108	0.68598	1.05334	1.47582	1.42904	0.18194	0.13244	1.47226	0.09918	0.09982	0.10132	1.22776	1.2024	0.63536	0.47062	1.43638	1.4691	0.22406	0.13968	1.4769	0.0989	0.10366	0.1	1.35436	1.13028	1.21448	1.00306	1.4097	1.46266	0.0985	0.09854	0.09876	0.09902	0.10076	0.10156	1.35476	1.28934	1.31426	0.56452	1.43794	1.4855	0.09888	0.09838	0.10156	0.09892	0.10104	0.1008	1.3203	1.30278	1.36586	0.85134	1.45856	1.45942	0.09944	0.0988	0.1002	0.0993	0.10086	0.10786	0.10052	0.10056	0.0998	0.10064	0.0984	0.09904	0.09846	0.10012	0.10122	0.10034	0.1005
79	2340	0.10584	0.1053	0.10376	0.10542	0.1109	0.10522	0.10384	0.10556	0.10446	0.10332	0.10428	0.10862	0.10342	1.06058	1.19408	0.1648	1.07654	1.53694	1.51514	0.23044	0.12694	1.47358	0.10014	0.10216	0.10386	1.11772	1.06874	0.70034	1.07308	1.47656	1.42976	0.18654	0.13256	1.47318	0.09912	0.09986	0.10126	1.22718	1.20192	0.67404	0.49586	1.43728	1.46994	0.2346	0.13968	1.47748	0.09892	0.10374	0.0999	1.35504	1.12978	1.21348	1.02072	1.40998	1.4635	0.0985	0.09854	0.09872	0.09904	0.10064	0.10168	1.35454	1.28856	1.31448	0.59248	1.4384	1.48628	0.09884	0.09838	0.10164	0.09884	0.10104	0.10082	1.32102	1.30346	1.36654	0.8828	1.45896	1.46	0.09946	0.09886	0.10024	0.09928	0.10066	0.10774	0.10038	0.10034	0.09966	0.1004	0.09834	0.09888	0.0987	0.1001	0.10102	0.10026	0.10056
80	2370	0.10616	0.10538	0.1039	0.10578	0.11148	0.10558	0.10414	0.10602	0.10486	0.10372	0.10454	0.10902	0.10336	1.05872	1.1923	0.1682	1.07736	1.53708	1.5157	0.24084	0.12694	1.47406	0.10014	0.10188	0.10388	1.11682	1.06724	0.71404	1.09258	1.47702	1.43084	0.19136	0.13256	1.47374	0.09908	0.09982	0.10142	1.22586	1.20186	0.71254	0.52178	1.43746	1.47066	0.24492	0.1397	1.47778	0.09884	0.10368	0.09996	1.35486	1.12932	1.21256	1.03656	1.41024	1.46382	0.0984	0.09842	0.09866	0.0989	0.10078	0.10154	1.35522	1.28852	1.31518	0.62052	1.43876	1.48616	0.09874	0.09828	0.10148	0.09878	0.1012	0.1009	1.32018	1.30302	1.36728	0.9109	1.45968	1.4606	0.09936	0.09876	0.10008	0.09922	0.10076	0.10738	0.10018	0.10022	0.09944	0.10042	0.0982	0.0988	0.09836	0.09988	0.10074	0.10012	0.10052
81	2400	0.10678	0.10596	0.10426	0.1061	0.11152	0.10614	0.1047	0.1067	0.10544	0.10418	0.10514	0.10972	0.10374	1.05856	1.19192	0.17148	1.07772	1.53818	1.5165	0.25324	0.12718	1.47504	0.10014	0.10244	0.10388	1.11598	1.06528	0.7277	1.10848	1.47814	1.43222	0.197	0.13268	1.47464	0.09904	0.09992	0.10158	1.2252	1.20132	0.74776	0.55032	1.4381	1.47138	0.2568	0.13984	1.47892	0.0988	0.104	0.10006	1.35422	1.12832	1.21216	1.04898	1.41158	1.4652	0.09838	0.09842	0.09862	0.09898	0.10092	0.10216	1.35584	1.28872	1.31644	0.65238	1.44022	1.48814	0.09884	0.09832	0.10156	0.0988	0.10134	0.10104	1.32114	1.30344	1.36808	0.9364	1.46086	1.46174	0.09942	0.0987	0.1002	0.09928	0.10082	0.10814	0.10046	0.10058	0.09978	0.1007	0.0984	0.099	0.09844	0.1002	0.10104	0.10026	0.10076
82	2430	0.10698	0.10614	0.10438	0.1062	0.11194	0.10654	0.10486	0.10658	0.10544	0.10434	0.10502	0.1097	0.10386	1.05806	1.19174	0.17584	1.0787	1.5381	1.51674	0.26682	0.12734	1.4752	0.10022	0.10228	0.1047	1.11602	1.06418	0.7387	1.1247	1.47872	1.43284	0.20232	0.13292	1.4749	0.09932	0.10012	0.1018	1.2246	1.20048	0.78458	0.57914	1.43904	1.47248	0.27104	0.13994	1.47944	0.09892	0.10406	0.10044	1.35456	1.12742	1.21126	1.06124	1.4117	1.46576	0.09852	0.09854	0.09874	0.09902	0.10104	0.10214	1.35644	1.28786	1.31704	0.68286	1.44042	1.48806	0.09886	0.09838	0.1016	0.09894	0.10154	0.10132	1.32026	1.30244	1.36916	0.9617	1.46194	1.46322	0.09952	0.09884	0.10026	0.09936	0.1011	0.10866	0.10066	0.10068	0.09986	0.10088	0.0985	0.09916	0.09868	0.10028	0.10116	0.10042	0.1011
83	2460	0.10724	0.10616	0.10476	0.10658	0.11226	0.10634	0.10512	0.1068	0.10578	0.10436	0.1051	0.10978	0.10438	1.05696	1.19042	0.18022	1.07932	1.53872	1.51796	0.2821	0.12758	1.47622	0.10018	0.10246	0.10452	1.11462	1.0621	0.74832	1.14128	1.4799	1.4336	0.2088	0.13296	1.4758	0.09914	0.10016	0.10246	1.22378	1.19958	0.81776	0.6105	1.44012	1.4732	0.28412	0.14006	1.47996	0.09894	0.10412	0.10036	1.35528	1.12606	1.21072	1.0711	1.41288	1.46694	0.09844	0.09854	0.09872	0.099	0.10102	0.10238	1.3561	1.28688	1.317	0.71144	1.44162	1.48928	0.09886	0.09834	0.1017	0.09888	0.10156	0.10142	1.32008	1.30218	1.36914	0.9848	1.46264	1.46392	0.09946	0.09884	0.1003	0.0993	0.10118	0.10934	0.10086	0.10094	0.10008	0.10106	0.09862	0.0993	0.09866	0.10044	0.10142	0.1006	0.10138
84	2490	0.10774	0.1062	0.10486	0.10686	0.11214	0.10692	0.1052	0.1074	0.10594	0.10464	0.10554	0.11028	0.10428	1.05662	1.18996	0.18568	1.08042	1.53972	1.51894	0.29784	0.1276	1.4767	0.10026	0.1027	0.1051	1.11458	1.06066	0.75382	1.15932	1.48076	1.43448	0.21642	0.13328	1.47646	0.09936	0.10034	0.10224	1.22314	1.19938	0.84592	0.64586	1.4411	1.47464	0.30046	0.1402	1.48064	0.09896	0.10438	0.10064	1.35488	1.12514	1.20978	1.08016	1.41366	1.46808	0.09854	0.09856	0.0988	0.09908	0.10122	0.10238	1.3571	1.28764	1.31826	0.73644	1.44212	1.48966	0.0989	0.09844	0.10168	0.09894	0.10164	0.10146	1.32048	1.30208	1.36992	1.00964	1.46352	1.46508	0.09956	0.0989	0.10036	0.09942	0.10134	0.1091	0.10078	0.10088	0.1	0.10102	0.09864	0.0993	0.09862	0.1006	0.10138	0.10064	0.10158
85	2520	0.10748	0.10616	0.10444	0.10602	0.11222	0.1062	0.10498	0.10716	0.10566	0.10418	0.10502	0.10972	0.10424	1.05504	1.18826	0.19064	1.07962	1.53962	1.51854	0.3147	0.12764	1.47682	0.10028	0.10262	0.10504	1.114	1.059	0.7578	1.17528	1.48082	1.43484	0.2246	0.1332	1.47684	0.09922	0.10032	0.10228	1.22236	1.19786	0.87232	0.6792	1.44078	1.4739	0.31802	0.1403	1.4811	0.09894	0.10428	0.10064	1.35514	1.1237	1.20872	1.08786	1.41396	1.46836	0.09854	0.09852	0.09876	0.09904	0.10124	0.1025	1.35708	1.28678	1.31864	0.76046	1.443	1.49032	0.09886	0.0984	0.10166	0.09894	0.10178	0.10178	1.32022	1.30222	1.3704	1.02942	1.46468	1.46558	0.0996	0.09898	0.10044	0.09942	0.10142	0.10928	0.10088	0.10098	0.10004	0.10104	0.09876	0.09948	0.09876	0.10066	0.10126	0.1007	0.10172
86	2550	0.1074	0.10606	0.10468	0.10682	0.11252	0.10696	0.10558	0.10736	0.1062	0.10466	0.10538	0.11004	0.10406	1.05438	1.18768	0.1965	1.08112	1.53958	1.51992	0.3335	0.12762	1.4774	0.1003	0.10244	0.10514	1.11224	1.0572	0.76252	1.18698	1.48086	1.43532	0.2338	0.13332	1.4769	0.09934	0.1003	0.10244	1.22114	1.19726	0.8975	0.7134	1.44172	1.47474	0.33704	0.1403	1.48148	0.09894	0.10432	0.10082	1.35514	1.1231	1.20846	1.09402	1.41418	1.46856	0.09848	0.09854	0.09876	0.09906	0.10136	0.10244	1.3572	1.2862	1.31932	0.78112	1.44312	1.4906	0.0989	0.09842	0.10166	0.09888	0.10164	0.10172	1.31998	1.30124	1.37002	1.04986	1.46438	1.46582	0.0995	0.09892	0.10034	0.09934	0.1014	0.10974	0.101	0.10104	0.1001	0.10108	0.09864	0.09948	0.09886	0.10078	0.10134	0.10058	0.10172
87	2580	0.10776	0.1062	0.10482	0.10678	0.11228	0.10678	0.10542	0.10732	0.1062	0.10462	0.10532	0.10998	0.1045	1.05394	1.1875	0.20214	1.08266	1.541	1.52082	0.35288	0.12786	1.4783	0.1003	0.10292	0.10522	1.1117	1.05514	0.76766	1.1993	1.48216	1.43636	0.24368	0.13354	1.47802	0.09926	0.10044	0.10284	1.22098	1.19632	0.9231	0.7451	1.44282	1.47596	0.35792	0.14048	1.48274	0.0989	0.10452	0.10078	1.35486	1.12268	1.20746	1.09848	1.4159	1.4699	0.09846	0.09852	0.0987	0.09904	0.10136	0.10264	1.35792	1.28606	1.3201	0.80184	1.44378	1.49146	0.09886	0.09838	0.10162	0.0989	0.10186	0.10178	1.31956	1.30114	1.3706	1.0744	1.46526	1.46686	0.09948	0.09888	0.10036	0.09936	0.1014	0.10984	0.10104	0.1011	0.10004	0.10106	0.09876	0.09948	0.09874	0.10072	0.1014	0.10072	0.10202
88	2610	0.1077	0.10618	0.10482	0.10702	0.11222	0.10696	0.1057	0.10738	0.10646	0.10482	0.10546	0.11058	0.1044	1.05212	1.18644	0.20902	1.08284	1.54132	1.52152	0.374	0.12794	1.47896	0.10036	0.10294	0.10598	1.11082	1.05404	0.77136	1.21156	1.4827	1.43708	0.25528	0.13374	1.47954	0.09928	0.10062	0.10272	1.22	1.19606	0.94488	0.77408	1.44326	1.47742	0.38026	0.14058	1.48294	0.09892	0.10492	0.10108	1.35532	1.12202	1.2071	1.10344	1.4162	1.47052	0.09838	0.09846	0.09864	0.09888	0.1016	0.1026	1.35838	1.28568	1.32092	0.82118	1.44492	1.49236	0.09872	0.09828	0.10154	0.0988	0.10196	0.1017	1.32004	1.30042	1.37052	1.09474	1.46604	1.46784	0.09936	0.09878	0.10018	0.09926	0.10132	0.10988	0.10098	0.10098	0.1	0.10098	0.0986	0.09928	0.09852	0.10058	0.10142	0.10062	0.10204
89	2640	0.10812	0.1063	0.10506	0.10698	0.11282	0.10704	0.10584	0.10772	0.1065	0.10502	0.10566	0.1106	0.1046	1.05144	1.18554	0.21556	1.08228	1.5419	1.52204	0.39538	0.128	1.47874	0.10052	0.10296	0.10534	1.10884	1.05176	0.77442	1.22076	1.48338	1.43784	0.26748	0.13374	1.47932	0.09944	0.10072	0.10304	1.21884	1.19466	0.96686	0.80114	1.44396	1.47748	0.40386	0.14068	1.4837	0.09888	0.10488	0.10088	1.35512	1.12028	1.20574	1.10748	1.41704	1.47154	0.09842	0.09848	0.0987	0.099	0.10166	0.10286	1.35804	1.2842	1.32124	0.83806	1.44528	1.49322	0.0988	0.0983	0.10164	0.09888	0.10208	0.10178	1.31908	1.30018	1.37062	1.11558	1.46688	1.46834	0.09946	0.09882	0.10028	0.0993	0.10148	0.11022	0.10112	0.10116	0.1002	0.1012	0.09878	0.0995	0.09916	0.10084	0.10138	0.10066	0.10236
90	2670	0.10816	0.10634	0.105	0.107	0.11306	0.10728	0.10614	0.10802	0.1068	0.10478	0.10538	0.1106	0.10456	1.0504	1.18406	0.22208	1.08232	1.54236	1.52286	0.41984	0.1282	1.4802	0.1004	0.10308	0.1054	1.10838	1.0503	0.77684	1.22886	1.48346	1.43826	0.2811	0.134	1.48	0.09922	0.10072	0.10304	1.21792	1.19402	0.98664	0.82316	1.44448	1.4781	0.43022	0.14088	1.48418	0.09886	0.10506	0.10132	1.35538	1.11974	1.20512	1.11288	1.41696	1.47182	0.0984	0.09848	0.0987	0.09898	0.10164	0.10264	1.35872	1.28422	1.32172	0.85366	1.44566	1.49356	0.09876	0.09826	0.10156	0.0988	0.10218	0.102	1.31896	1.3001	1.37084	1.13262	1.46778	1.46868	0.09946	0.0988	0.10038	0.09922	0.1016	0.11074	0.10132	0.1013	0.10026	0.1012	0.09874	0.0994	0.09866	0.10074	0.10182	0.10086	0.10244
91	2700	0.1086	0.10644	0.1052	0.10726	0.11342	0.10766	0.10618	0.10812	0.10692	0.10536	0.10582	0.11106	0.10468	1.04992	1.18388	0.23052	1.08398	1.5433	1.52348	0.44708	0.1284	1.48096	0.10046	0.10348	0.1056	1.10752	1.04828	0.7784	1.23606	1.48476	1.43934	0.29544	0.13406	1.48006	0.09932	0.10092	0.10328	1.21662	1.19292	1.00624	0.84442	1.44542	1.4793	0.45978	0.14098	1.48474	0.09896	0.1047	0.10122	1.35508	1.1186	1.20428	1.1145	1.41788	1.4728	0.09846	0.0985	0.09874	0.09904	0.10184	0.103	1.35908	1.28344	1.32244	0.86926	1.4465	1.49438	0.0988	0.09832	0.1016	0.0988	0.10228	0.10206	1.31944	1.299	1.37136	1.14484	1.46796	1.46978	0.09944	0.09882	0.10032	0.09932	0.10158	0.11074	0.10138	0.1014	0.10042	0.10144	0.0989	0.09964	0.0989	0.101	0.10168	0.10094	0.1026
92	2730	0.10866	0.10662	0.10552	0.10746	0.1134	0.10784	0.10632	0.10822	0.10744	0.10544	0.10612	0.11132	0.10524	1.04936	1.18296	0.23878	1.08314	1.54348	1.5243	0.4745	0.12874	1.48088	0.1007	0.10362	0.10604	1.1069	1.04698	0.78008	1.2414	1.48516	1.4398	0.31046	0.1345	1.48034	0.09956	0.1011	0.10354	1.21538	1.19158	1.02716	0.86426	1.44598	1.47958	0.4921	0.14124	1.48496	0.09894	0.10494	0.10156	1.35436	1.11732	1.20282	1.11694	1.41858	1.47382	0.0985	0.09856	0.09876	0.09902	0.10204	0.10332	1.35848	1.28218	1.32206	0.88626	1.44734	1.49522	0.09888	0.09836	0.1017	0.09884	0.10258	0.10244	1.3176	1.29788	1.37122	1.1559	1.46882	1.47062	0.0995	0.0989	0.10038	0.0993	0.10178	0.11094	0.10144	0.10144	0.1004	0.10132	0.09878	0.09956	0.09876	0.101	0.10168	0.10092	0.10282
93	2760	0.10972	0.10734	0.10622	0.10814	0.11406	0.10838	0.107	0.10898	0.10802	0.10598	0.10648	0.11212	0.10514	1.0488	1.18216	0.24754	1.08288	1.5439	1.5251	0.50322	0.12876	1.48176	0.1006	0.1035	0.10566	1.10628	1.04582	0.78142	1.2478	1.48604	1.44122	0.32776	0.13448	1.48116	0.0993	0.10116	0.10354	1.21448	1.19116	1.04734	0.8825	1.44644	1.48046	0.52668	0.14146	1.48588	0.09886	0.10544	0.10174	1.35478	1.11648	1.20254	1.11986	1.41908	1.47462	0.09844	0.09844	0.0987	0.09896	0.102	0.10348	1.35878	1.2821	1.32316	0.90314	1.44792	1.49606	0.0988	0.09832	0.10164	0.09874	0.10236	0.10222	1.31902	1.2982	1.3717	1.1622	1.46982	1.47116	0.09948	0.09882	0.10032	0.09924	0.10182	0.11156	0.1017	0.1018	0.10044	0.10168	0.09906	0.09964	0.09936	0.10098	0.10174	0.10106	0.1031
94	2790	0.1092	0.10686	0.10616	0.10804	0.11392	0.10808	0.1068	0.10874	0.10776	0.10568	0.1063	0.11168	0.10542	1.04866	1.18198	0.25772	1.08368	1.54444	1.52562	0.5352	0.12892	1.48258	0.10058	0.10364	0.10622	1.10474	1.04448	0.78338	1.25208	1.48666	1.44196	0.34528	0.13466	1.48188	0.09942	0.10138	0.10378	1.21354	1.19024	1.0661	0.90152	1.44756	1.48142	0.56496	0.14174	1.48678	0.09898	0.10538	0.10186	1.35514	1.11528	1.20144	1.12288	1.41936	1.47506	0.09854	0.09854	0.09874	0.09902	0.10218	0.10358	1.35934	1.28178	1.32334	0.9193	1.449	1.49664	0.09892	0.09838	0.10174	0.09892	0.10266	0.10256	1.31902	1.29778	1.37168	1.1665	1.4707	1.47204	0.09952	0.0989	0.10042	0.09928	0.10208	0.11156	0.1017	0.10172	0.1006	0.10168	0.09916	0.09978	0.09896	0.10128	0.10194	0.10106	0.10348
95	2820	0.10888	0.10666	0.10582	0.10778	0.11396	0.10824	0.10688	0.10842	0.10744	0.10562	0.1063	0.1119	0.10506	1.04724	1.18066	0.26794	1.08306	1.54474	1.52646	0.5673	0.12886	1.48298	0.10066	0.10356	0.10638	1.10354	1.04264	0.78344	1.2547	1.48728	1.44192	0.36414	0.13464	1.48222	0.09938	0.10136	0.10354	1.21252	1.18888	1.08156	0.91842	1.44712	1.48174	0.6076	0.14174	1.48704	0.09884	0.10498	0.10174	1.3548	1.11364	1.2004	1.12422	1.41972	1.47526	0.09846	0.0985	0.09882	0.09906	0.10224	0.10354	1.35964	1.28056	1.32364	0.93436	1.44964	1.49748	0.09884	0.09838	0.10166	0.09892	0.10252	0.10274	1.31848	1.29658	1.37182	1.17076	1.47114	1.47246	0.0995	0.0989	0.10034	0.0993	0.10204	0.11156	0.10172	0.10174	0.10054	0.1017	0.09916	0.09978	0.099	0.10126	0.10192	0.10108	0.10354
96	2850	0.10962	0.10738	0.10604	0.10816	0.11392	0.10848	0.10716	0.10888	0.10822	0.1059	0.10648	0.11212	0.10542	1.04724	1.18024	0.27912	1.0832	1.5453	1.52622	0.60146	0.12898	1.48332	0.10062	0.10384	0.1063	1.10272	1.04182	0.78402	1.2579	1.48778	1.44266	0.38428	0.13484	1.48274	0.09952	0.1016	0.10388	1.21122	1.18746	1.09396	0.93534	1.44768	1.48176	0.6551	0.1421	1.48718	0.0989	0.10512	0.10174	1.35506	1.11268	1.1994	1.12676	1.42032	1.4758	0.09854	0.09852	0.09872	0.09902	0.1023	0.10358	1.35924	1.27982	1.32364	0.94776	1.44962	1.49754	0.09884	0.09836	0.10168	0.0989	0.10264	0.1029	1.31726	1.29566	1.37204	1.17412	1.4712	1.47344	0.09948	0.09888	0.10044	0.09928	0.10216	0.1122	0.10186	0.10178	0.10064	0.10186	0.0992	0.09986	0.09932	0.10148	0.102	0.10112	0.10392
